field,Gini,M20,C,A,size,n,q,z.mode,mass
COSMOS,0.538983115614637,-1.52252936446974,3.15573780911397,0.381098343407809,1.2729197322023,1.3302,0.3041,1.69,9.65205
COSMOS,0.482366723720245,-1.72154946019544,3.1943662133603,0.0363226548207024,0.52332955780515,1.4121,0.7907,1.74,10.0082
COSMOS,0.386137282995358,-1.53867519510198,2.93179820405281,0.146093764929133,0.97053728171311,1.4579,0.6309,1.97,9.42217
COSMOS,0.544044377105435,-1.51860461167369,3.07425880788571,0.382418590033158,1.29699810582132,2.7202,0.841,1.78,9.89998
COSMOS,0.191505372168207,-0.968182341193443,2.30116672582499,0.00707027548251668,0.375429910372339,0.232,0.4168,1.87,9.84249
COSMOS,0.529396201418545,-1.5647975368112,2.90171115605938,0.146825262346555,0.742418614338199,0.3835,0.2657,2.05,9.51322
COSMOS,0.429342865750408,-1.5212706774853,2.47566787609398,0.125643024195389,1.01835829116612,0.6637,0.9807,1.72,10.0387
COSMOS,0.431457842366534,-1.3289978773732,2.35807361313199,0.190051200492423,1.41489029121946,0.65,0.6967,1.74,10.1692
COSMOS,0.557794588996663,-1.79033722355403,3.57137043037121,0.164759410724645,0.555203830840875,2.7596,0.6596,1.69,9.96549
COSMOS,0.473520088341717,-1.45633964557007,2.97680507186479,0.177863290115363,0.445245322395716,0.5647,0.3381,1.81,9.60798
COSMOS,0.349782314365351,-1.42885674037955,2.96030615896057,0.0977193596849596,0.768955424309504,0.3816,0.6656,1.74,10.4313
COSMOS,0.411775258332755,-1.36958209636229,3.42377959260867,0.298385828673502,0.272918510488034,8,0.0863,1.56,9.63179
COSMOS,0.474436990945517,-1.66639188313981,3.95573493539119,0.0471559954617277,0.363015554597994,2.3101,0.5483,1.69,10.4116
COSMOS,0.518713942909957,-1.63973158127481,2.98877985291948,0.261702540571252,0.722074506937511,1.3555,0.3286,2.04,9.54344
COSMOS,0.425519445825772,-1.71954168814086,3.42388469821973,0.0975512157647997,1.09899728486279,2.9549,0.6235,1.74,11.2446
COSMOS,0.504204827463685,-1.702784610093,4.56585847609451,0.0826182353484742,0.346873373116866,8,0.7186,1.85,10.5255
COSMOS,0.451687433958379,-1.25854066284933,2.74187831710144,0.124692764295316,0.818755531464101,0.3095,0.2423,1.62,9.82
COSMOS,0.376819396769556,-1.32290951677658,2.98965289406675,0.202751419460602,0.520034690479153,7.9896,0.591,1.78,9.94569
COSMOS,0.495382898888878,-1.56589417471007,3.97195840483048,0.0358556541631002,0.321142340907499,4.135,0.6175,1.71,10.1998
COSMOS,0.509519750424433,-1.9452060220722,3.72371587157355,0.0901284411957,0.671077362882125,3.8742,0.8718,1.77,11.1374
COSMOS,0.414336133405834,-1.44969192309646,2.25055421832607,0.0901974542254493,1.03343762759242,0.4284,0.7492,1.48,9.992
COSMOS,0.43372202283721,-1.40125909050273,3.11378532885808,0.197498646811267,1.02620486621846,0.6385,0.7911,1.76,10.2415
COSMOS,0.517088618349989,-1.39688089564531,2.87414799088701,0.314656219744217,0.794606500246611,2.5485,0.6166,2.03,9.65674
COSMOS,0.328401694880716,-1.12172918391348,2.5449492656933,0.143308871735896,0.933831764392877,0.6475,0.3295,1.86,10.5824
COSMOS,0.49245327601125,-1.35386416209656,2.47911486623389,0.141928711611823,0.878832809945299,0.8788,0.3348,1.57,10.0894
COSMOS,0.477378687251657,-1.48755896103749,3.72202798209773,0.124341031211333,0.33681692866586,8,0.9206,1.66,10.3704
COSMOS,0.393510028195354,-1.47531896900032,3.22774019588558,0.147115658256019,0.36459046678479,3.0044,0.9821,1.85,9.93219
COSMOS,0.243160688403614,-0.998016623021792,2.31026137282302,0.112424715675317,0.385965058954841,0.2,0.4688,1.51,9.97983
COSMOS,0.405292754616177,-1.57581237018921,2.35230328392129,0.0782529298096246,0.891133830606448,0.4728,0.9979,1.93,9.93367
COSMOS,0.523815941462289,-1.69918134334359,3.31517233168533,0.123512383865167,0.42550518593942,2.0343,0.8536,1.88,10.9327
COSMOS,0.406263440056127,-1.62592461735535,2.55429836155039,0.0770032760808404,0.827110396129926,0.7001,0.8406,1.58,9.80604
COSMOS,0.332758609269188,-1.12366958454821,2.35503161042335,0.274075365031433,0.552099218446828,0.2,0.833,1.92,9.83738
COSMOS,0.298678571645674,-1.2106661455405,2.70200650258492,0.129267538956115,0.358249279286511,3.4907,0.3714,2,9.43117
COSMOS,0.494716551448757,-1.71244147571639,3.46946247831356,0.0309105990749173,0.394771478548772,2.36,0.6625,1.92,10.6129
COSMOS,0.541170243679343,-1.93816045473067,3.55078414314061,0.131726584234589,0.620505953499169,3.8189,0.5381,1.75,10.4786
COSMOS,0.491889798615917,-1.97233126159521,3.03115155027591,0.182557091027326,0.846961132227324,1.2443,0.4341,1.61,10.0367
COSMOS,0.460425709846532,-1.65358553825333,3.7074985334705,0.0765310117109051,0.324690982788361,4.7316,0.7746,1.7,10.5279
COSMOS,0.460568170094988,-2.10627833814423,3.93506785614134,0.0784022860760335,1.03343762759242,8,0.6714,2.02,11.3854
COSMOS,0.472960042833318,-1.52613168208235,2.54771251236406,0.296591467745917,0.848313026355433,2.249,0.5419,1.89,10.2873
COSMOS,0.449280887829062,-1.83176629769849,2.98985097392026,0.141527260430739,0.675332810489861,2.2205,0.5357,1.98,9.67231
COSMOS,0.377728073972812,-1.02099830803985,2.75309590647846,0.192703456071471,0.853027783730486,1.0797,0.3988,1.96,10.1716
COSMOS,0.392072667767036,-1.48362825422046,3.39504870273454,0.193892191123604,0.415972660314964,2.0063,0.9609,2,9.67633
COSMOS,0.478102891522618,-1.69537249870838,3.44699934976525,0.142257481967826,0.372365125141519,3.4995,0.8543,1.9,10.459
COSMOS,0.440202915512538,-1.27354524747971,2.72899408140102,0.129347839597903,0.57746119935987,0.4003,0.254,1.58,9.80593
COSMOS,0.431690759786541,-1.46642792688981,2.80520474919412,0.10467774612626,0.700322691787139,0.3999,0.2688,1.87,9.85083
COSMOS,0.493895917165376,-1.57838865299275,3.01849135828931,0.167202099794464,0.454163853963629,1.221,0.3729,1.49,9.93555
COSMOS,0.5267682102668,-1.79362766829041,2.90591210334174,0.206420300303883,0.863044108762739,0.8419,0.2884,1.77,9.69039
COSMOS,0.486670509704263,-1.56354380591609,2.91747372434187,0.222130855970025,0.656402515182856,2.5942,0.4291,1.75,9.80524
COSMOS,0.534268765184812,-1.73416721118692,3.44459536835254,0.127408500949222,0.404803568916352,2.2222,0.6939,1.66,10.6514
COSMOS,0.448375198297483,-1.47209875572899,3.15176841414043,0.0471939011423976,0.454163853963629,0.8749,0.6571,1.91,10.686
COSMOS,0.452697208208999,-1.64377741862674,2.86407359318258,0.135678655428443,0.537373918929766,1.1646,0.975,1.89,9.64326
COSMOS,0.525458170672314,-1.61700513578937,3.46043239376663,0.12597776062754,0.396220186090822,3.6875,0.6897,1.83,10.7915
COSMOS,0.506722077206082,-1.89489512067915,3.62595463122144,0.0658096372788883,0.717297776399369,3.2522,0.8344,1.58,11.1366
COSMOS,0.456439471071131,-1.48141726274189,2.89935360774046,0.183064245940606,0.687107868669686,1.2696,0.7445,1.54,10.7774
COSMOS,0.501244214739613,-1.3966468969773,2.69694703417601,0.199539208638702,1.03896702836349,0.6737,0.2315,1.88,9.54657
COSMOS,0.406576492252277,-1.5823100407792,2.52328623957943,0.114492697472083,0.731534401550733,0.5121,0.708,1.94,9.85966
COSMOS,0.47514365692218,-1.68767286514408,2.88021047795321,0.0981980745935076,0.674483868846301,0.6421,0.3293,1.91,9.73074
COSMOS,0.364622708714174,-1.57683274245896,3.12213138035424,0.218750963556845,0.756939756606048,2.8858,0.876,1.72,10.1629
COSMOS,0.470161168884797,-1.53512657101044,2.72065458588608,0.148991474713882,1.20446217760096,1.1337,0.7355,1.75,10.447
COSMOS,0.469076164743008,-1.57283467553819,2.75026188799621,0.124392172448729,0.773413174258481,0.5604,0.2691,1.87,10.3178
COSMOS,0.46425785421263,-1.69429631458638,3.27418086406404,0.130273767933675,0.44006787516725,2.1515,0.534,1.57,10.4184
COSMOS,0.507948461439634,-1.95139898422361,3.89979668129421,0.153721129468386,0.821549927067193,3.2588,0.3729,1.94,10.069
COSMOS,0.418995599218346,-1.45805573596375,2.53760737008618,0.233008253845751,1.05863376446998,1.2972,0.5267,1.98,10.6545
COSMOS,0.475186856496961,-1.82365527758407,3.61720301160961,0.0924901583753806,0.422803538396756,3.0429,0.6761,1.86,10.9635
COSMOS,0.498217523713168,-1.90064077833845,3.18852634886783,0.288552696010864,1.01835829116612,7.4997,0.2931,1.88,9.65264
COSMOS,0.515048039306776,-1.87462199845159,3.24175097022159,0.136373609128526,1.18383054821625,1.1789,0.5212,1.54,10.7805
COSMOS,0.5053879115326,-1.55808889433276,3.26698563410846,0.140330148607227,0.348521236896311,0.6921,0.4492,1.93,10.6785
COSMOS,0.531364523147131,-1.62497728521302,3.56901247838899,0.097250280360226,0.384477712154752,2.1523,0.3452,1.84,10.8425
COSMOS,0.384545731742818,-1.22742252340606,2.6577119022489,0.179613442656735,1.04172072264008,0.606,0.3739,1.77,10.4848
COSMOS,0.460212179440531,-1.61918983361269,2.89764020212928,0.102021331607749,0.835381705850291,0.789,0.4505,1.61,10.4353
COSMOS,0.390628654789413,-1.64036483738031,3.18890657804721,0.0604575147331141,0.642284681814998,1.6091,0.8149,1.7,10.6493
COSMOS,0.538498082062566,-1.93099194714109,3.25211346245213,0.184185160427746,0.561361547776433,2.6587,0.786,1.96,9.61454
COSMOS,0.541392778825273,-1.43653296921743,2.98877582173451,0.152982729273244,0.928293339347406,1.7987,0.5799,1.6,10.752
COSMOS,0.532491779688375,-1.65899483050284,2.78525008344177,0.210305003327066,0.618656453249612,1.0624,0.4256,1.72,10.3342
COSMOS,0.334904565023017,-1.22692428223206,2.45782737002104,0.0992038434727569,0.931989279669207,0.6179,0.5023,1.79,10.3595
COSMOS,0.466695614600038,-1.44549310119489,2.75752811126588,0.124382050787351,0.621428639441549,0.7715,0.5606,1.86,10.0706
COSMOS,0.45184188389822,-1.49906072930782,2.82579746591894,0.144417970180386,0.622349957426235,1.0041,0.8018,2.07,10.6332
COSMOS,0.436888207981164,-1.24815060878325,2.22076103873011,0.245084271285747,0.910847345799192,0.9146,0.7917,1.57,9.95498
COSMOS,0.462635506613565,-0.789494193877934,1.58428606389137,0.247331556595186,0.644955315711854,3.5678,0.5095,1.8,10.8467
COSMOS,0.478546602060802,-1.69897842133704,3.66337740732907,0.10815463938037,0.399101825410971,3.93,0.5441,1.68,10.5572
COSMOS,0.450125753002335,-1.3945449051944,2.42565120071962,0.209093012339367,0.721280582005912,0.617,0.4088,1.73,9.73039
COSMOS,0.460589396880371,-1.92806548248275,4.0386807094386,0.0767727816847685,0.893060608705874,8,0.9581,1.56,11.031
COSMOS,0.323540661200038,-1.15832578328622,2.63998884760834,0.21274840981801,0.560339960855632,3.3089,0.8597,1.98,11.2731
COSMOS,0.318065223351508,-0.780943950827819,2.41433485952153,0.157002419260526,0.902632807223419,0.7511,0.4598,1.75,10.4944
COSMOS,0.318065223351508,-0.780943950827819,2.41433485952153,0.160137062410486,0.902632807223419,1.2169,0.6924,1.85,10.4711
COSMOS,0.493072605694691,-1.99582605362352,4.01332237276829,0.137353747163372,0.854370078476926,5.5114,0.7855,1.55,10.2799
COSMOS,0.47218611342425,-1.80331894645053,2.95042898345072,0.163428794906368,0.665073994260034,0.8165,0.2675,1.81,9.9034
COSMOS,0.596861006374885,-1.75740000952937,3.68209345565344,0.221403072593386,0.322921536466383,0.3495,0.1104,1.54,9.78415
COSMOS,0.471752403134525,-1.98564948245367,3.41212424863585,0.163725125404885,1.16184704902505,1.6998,0.5292,1.74,10.8233
COSMOS,0.508031668731635,-1.76013171081871,2.97031016718232,0.0857498242036562,0.782252468963645,0.908,0.4808,1.67,10.3771
COSMOS,0.464627155727674,-1.7422575008857,3.5783400173353,0.0739104505321407,0.400534870687473,4.461,0.8105,1.91,10.6267
COSMOS,0.449569476081556,-1.42600955729556,3.02178969540833,0.160161105424922,1.10212092153146,0.6057,0.4583,1.5,10.5788
COSMOS,0.537921734632801,-1.81776911227069,3.89032151858359,0.0945148571255359,0.562381278948912,5.6764,0.8875,1.88,10.5185
COSMOS,0.495771282661257,-1.72863120962548,3.95361500756615,0.110769417465456,0.400534870687473,8,0.8058,1.52,10.4628
COSMOS,0.473030976879065,-1.75644431017947,3.83414375994548,0.119312977075803,0.443956621219915,4.069,0.7323,1.73,11.0756
COSMOS,0.46655605661111,-1.70761392734132,3.450607653049,0.12395345108944,0.396220186090822,3.3165,0.4838,1.74,9.76415
COSMOS,0.501036874616954,-1.72648858195017,3.7125689202258,0.0600434221151388,0.42550518593942,6.1873,0.5301,1.91,9.92733
COSMOS,0.48079699021602,-1.63022178453376,3.16678462430608,0.121174810551531,0.498661892555244,6.1265,0.0373,2.02,9.61106
COSMOS,0.545290662006951,-1.96220913925131,2.8975580372722,0.289647992056488,0.574476883778063,1.7052,0.6074,1.64,10.0786
COSMOS,0.509972625045422,-1.1047006607173,2.58978677579419,0.411274494851637,0.779317177302459,2.833,0.9059,1.79,10.6788
COSMOS,0.285475076426366,-0.984438967772042,2.34198224627274,0.276301138554228,0.761467851371542,1.2684,0.2216,1.5,10.2302
COSMOS,0.294145997160243,-1.16448662292017,3.04864535114362,0.0902848455478168,0.690435287010191,1.0036,0.7017,1.81,10.3918
COSMOS,0.512965898093842,-1.59774128418336,3.26824602020103,0.280426831161411,0.790268306774729,3.201,0.8298,1.48,10.4742
COSMOS,0.471866270054383,-1.35430178502826,2.12645316538274,0.221282805118591,1.16873067196505,0.5513,0.6614,1.67,9.90751
COSMOS,0.452831198455768,-1.06227798288616,2.13972827009224,0.178912112377572,1.02004478134912,0.3527,0.7858,1.95,10.2903
COSMOS,0.415798731559952,-1.35824007705775,2.50430859241715,0.124434985633962,0.821549927067193,0.3931,0.5264,1.75,9.69883
COSMOS,0.507794702291218,-1.97905976746829,4.45916131794848,0.197527186100223,0.644955315711854,4.7463,0.7222,1.89,10.4679
COSMOS,0.49010620191565,-1.7805880244748,3.63485860630507,0.0648427581137024,0.500954603000412,3.057,0.8452,1.86,10.3753
COSMOS,0.348393925657612,-1.03782057755992,3.25228183832006,0.17039907485712,0.866357150153087,0.5465,0.3227,1.88,9.73936
COSMOS,0.476432443228925,-1.82915548221703,3.36341712243492,0.195931012902136,0.884033049471819,2.5998,0.7399,1.64,10.3751
COSMOS,0.457756293518419,-1.8044260510577,2.70662694376344,0.130737057590863,0.896901747330038,1.2198,0.826,1.84,9.74784
COSMOS,0.358909481206097,-1.26221538862419,2.75445621250341,0.13257216347507,0.58924733673499,0.7705,0.2386,1.99,10.6118
COSMOS,0.46836838700643,-1.65013221198699,2.970694232428,0.134608630464999,0.582401077194614,1.4919,0.5896,1.87,9.77264
COSMOS,0.327353186784523,-1.60957116537378,2.92028986357738,0.0754126529237599,0.700322691787139,2.0434,0.5161,1.85,10.3513
COSMOS,0.502800678781563,-1.67428659769668,3.14972244431958,0.181739469338189,0.464146669673703,1.6363,0.5334,1.67,9.77349
COSMOS,0.433295787310661,-1.47139291409014,2.82886996497373,0.0199616818110451,0.51002239067456,0.3852,0.2709,1.58,9.78537
COSMOS,0.477415657907513,-1.29288859008939,2.84754604733024,0.135188381981981,0.747034733099755,0.6286,0.2988,1.88,9.94409
COSMOS,0.279975498758732,-0.706390643922318,2.72307201800291,0.19498225110845,0.710072432724384,0.4042,0.3472,1.76,10.0278
COSMOS,0.279633256058148,-0.705765367864764,2.73405459464396,0.195446144061476,0.709265073244737,0.2773,0.4446,1.56,10.2532
COSMOS,0.478475297350455,-1.9142131579276,3.22123391828184,0.0973711397304468,0.829876659358033,2.3477,0.8948,1.87,9.7444
COSMOS,0.513528469786157,-1.94010654638727,3.60537130024756,0.119291345612696,0.775632441873962,3.6545,0.7695,1.9,9.76563
COSMOS,0.330649497369235,-1.30854172833656,2.81776064180918,0.192316238898166,0.827110396129926,0.5038,0.5834,1.73,9.89723
COSMOS,0.500602520334483,-1.65107366292986,2.56984174610374,0.33111648478743,0.80249894811585,0.4697,0.4312,1.87,9.89412
COSMOS,0.481386341023143,-1.50757033995455,4.0142667281409,0.214853007296717,0.750859820744678,8,0.5219,1.96,10.3008
COSMOS,0.497600235083489,-1.62536943951846,3.30393432159575,0.138418402066012,0.528775381446453,2.2152,0.53,1.91,9.93161
COSMOS,0.452539594368123,-1.1681436777345,2.3830379647187,0.111965598378301,0.801069741374945,0.3577,0.531,1.74,10.3057
COSMOS,0.469571359367257,-1.56691914551084,3.00227639747731,0.132041807348785,0.410426109998453,1.0598,0.6144,1.89,9.67211
COSMOS,0.39169367735493,-1.33748815186528,2.23518329462465,0.176311104416462,0.882086552322196,0.286,0.66,2.02,9.59802
COSMOS,0.456220543069991,-1.58247246072399,3.43101186835034,0.264709770282418,0.610264341769233,1.5794,0.9822,1.55,9.7796
COSMOS,0.493001173423519,-0.782493807759485,1.46380700108012,0.274640527064917,0.782252468963645,4.346,0.6634,1.66,11.0181
COSMOS,0.398135755008838,-1.22725877235555,2.76127291128026,0.200599853691683,0.840169032755418,0.2793,0.2761,1.92,9.70883
COSMOS,0.474180254784442,-1.1518060334419,2.37086793694731,0.437797976070484,0.617729626581993,1.3408,0.7559,1.81,9.91181
COSMOS,0.454328378405479,-1.08756230632326,3.03019405897392,0.147368944839007,0.592157217823159,1.7685,0.3576,1.87,10.8065
COSMOS,0.495547876908125,-1.85479317651955,3.59493611061708,0.166157772739914,0.813842252018923,3.3356,0.4143,1.88,10.1171
COSMOS,0.461359297325269,-1.61136724620356,2.85952259600879,0.195509512793219,0.570473511772727,1.0324,0.869,2.02,9.63265
COSMOS,0.475130972605019,-1.66970087511806,3.63427320540431,0.0892090708149617,0.437456173317619,2.3102,0.442,1.59,10.7302
COSMOS,0.181444298743164,-0.779558898581567,1.96393245982963,0.0744457490394636,0.418718384251315,1.2052,0.3196,1.88,10.1601
COSMOS,0.48245372330338,-1.53079948623947,3.01402320772775,0.240129421411621,0.503236868132517,8,0.5395,1.81,10.1232
COSMOS,0.317420769779062,-1.26688517096983,2.80525755078775,0.139319655404915,0.663348766984964,0.8599,0.6585,1.89,10.3668
COSMOS,0.475512579327887,-1.73121607652955,2.99966979557205,0.0623968788016644,0.647614936544674,1.5323,0.7793,1.74,10.4969
COSMOS,0.476162020007351,-1.74966709050609,3.22646112053125,0.277623191881611,0.662484468550177,2.6282,0.7495,2.06,9.76473
COSMOS,0.467534878260296,-1.46161886024936,2.84783019461613,0.128275674977974,0.504374128041958,0.8129,0.5332,1.59,9.67115
COSMOS,0.365266778091045,-1.40504299558169,2.56883127254037,0.0875099753177216,0.982856471002032,0.762,0.7782,1.78,10.8517
COSMOS,0.451463705264249,-1.23482286221229,2.3934238031381,0.120159821828777,0.905801061286273,0.4257,0.5338,1.64,9.93107
COSMOS,0.485032419496509,-1.61776861045659,4.32909614023968,0.0397396524497231,0.397663615957139,7.9837,0.9104,1.91,10.8008
COSMOS,0.437309478789046,-1.34239032911525,2.80880208502219,0.121752005707941,0.487036474182541,0.8535,0.5627,2.04,9.89757
COSMOS,0.475429277058361,-1.19559069497347,2.28490856677717,0.359981712486856,0.767463753798501,3.5566,0.7282,1.72,9.7071
COSMOS,0.464836219223521,-0.865102368135745,2.91530622961534,0.316571672354853,0.593124005761296,2.2061,0.9265,1.83,11.1471
COSMOS,0.429938843942159,-1.42318541989315,2.62905431778129,0.13788515314222,0.568461253256354,1.3245,0.6659,1.81,10.1655
COSMOS,0.364050754952746,-1.32968651211625,3.47132324922197,0.229932014958584,0.824334850061039,2.146,0.5068,2.02,11.1451
COSMOS,0.507998844440559,-1.69202540308964,3.31170986509412,0.123628862098951,0.422803538396756,1.9916,0.4838,1.59,10.7308
COSMOS,0.423384297674043,-1.58909814293091,2.88301754207635,0.212264828140982,1.12730669722138,1.2516,0.6995,1.53,10.2629
COSMOS,0.455206511892774,-1.42198857317347,2.36206012559374,0.187784398724277,1.01666900337131,0.6325,0.4578,2,10.9488
COSMOS,0.462937385051023,-0.861037558869687,2.91493673318866,0.316872826246422,0.590218891123912,6.1666,0.7435,2.04,11.0048
COSMOS,0.379405791495272,-1.71497743971921,3.66340220124224,0.192656598034799,0.692092997168277,1.1204,0.3346,2.04,9.57159
COSMOS,0.37736174351639,-1.58898868861931,3.15851191548861,0.151562857309703,1.03288305946685,1.936,0.3552,1.56,10.2742
COSMOS,0.497804129073244,-1.52145989304834,3.24835926929715,0.138309353929599,0.61680140723483,1.8493,0.9438,1.61,9.55395
COSMOS,0.273545911436728,-1.42553240491034,2.91154172023214,0.0715431700209008,0.484677930180071,0.9005,0.277,1.74,9.88864
COSMOS,0.46823325860593,-1.36853537519727,2.6583337206642,0.278905528040403,1.03121756567797,2.5988,0.4161,1.59,9.75133
COSMOS,0.456433765923265,-1.63805689219728,3.29736159105391,0.152768315402217,0.340202108483217,2.4316,0.5255,1.7,10.5103
